"district","party","votes","votes_pct","region","poll_agg","pop_sup","poll_diff_pct","poll_result"
"Caraquet","Other",NA,NA,"NB",NA,NA,NA,NA
"Carleton-Victoria","LIB(NB)",2159,28.0462457781242,"NB",43.541175943841,34.35,26.7574263285036,35.5506993301168
"Carleton-Victoria","PC(NB)",4798,62.3278773707456,"NB",36.3184931365332,39.34,-7.680495331639,57.5407876589758
"Carleton-Victoria","NBG",451,5.85866458820473,"NB",13.4708180679427,15.24,-11.6088053284598,5.17854362131263
"Carleton-Victoria","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Carleton-Victoria","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Carleton-Victoria","Ind",NA,NA,"NB",NA,NA,NA,NA
"Carleton-Victoria","Other",290,3.76721226292544,"NB",NA,NA,NA,NA
"Carleton-York","LIB(NB)",2136,27.217125382263,"NB",43.541175943841,34.35,26.7574263285036,34.4997276551585
"Carleton-York","PC(NB)",4622,58.8939857288481,"NB",36.3184931365332,39.34,-7.680495331639,54.3706359043278
"Carleton-York","NBG",675,8.60091743119266,"NB",13.4708180679427,15.24,-11.6088053284598,7.60245367014394
"Carleton-York","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Carleton-York","PA",415,5.28797145769623,"NB",1.64830684094578,9.19,-82.0641257786095,0.948443909515423
"Carleton-York","Ind",NA,NA,"NB",NA,NA,NA,NA
"Carleton-York","Other",NA,NA,"NB",NA,NA,NA,NA
"Champdoré-Irishtown","LIB(NB)",3732,53.1018782014798,"NB",43.541175943841,34.35,26.7574263285036,67.3105741402925
"Champdoré-Irishtown","PC(NB)",2450,34.8605577689243,"NB",36.3184931365332,39.34,-7.680495331639,32.1830942568988
"Champdoré-Irishtown","NBG",743,10.5719977233921,"NB",13.4708180679427,15.24,-11.6088053284598,9.34471508835435
"Champdoré-Irishtown","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Champdoré-Irishtown","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Champdoré-Irishtown","Ind",NA,NA,"NB",NA,NA,NA,NA
"Champdoré-Irishtown","Other",103,1.46556630620376,"NB",NA,NA,NA,NA
"Dieppe-Memramcook","LIB(NB)",5600,66.334991708126,"NB",43.541175943841,34.35,26.7574263285036,84.0845282444469
"Dieppe-Memramcook","PC(NB)",1311,15.5294953802416,"NB",36.3184931365332,39.34,-7.680495331639,14.3367532125351
"Dieppe-Memramcook","NBG",1531,18.1355129116323,"NB",13.4708180679427,15.24,-11.6088053284598,16.0301965224032
"Dieppe-Memramcook","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Dieppe-Memramcook","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Dieppe-Memramcook","Ind",NA,NA,"NB",NA,NA,NA,NA
"Dieppe-Memramcook","Other",NA,NA,"NB",NA,NA,NA,NA
"Edmundston-Vallée-des-Rivières","LIB(NB)",5573,81.8595769682726,"NB",43.541175943841,34.35,26.7574263285036,103.763092968383
"Edmundston-Vallée-des-Rivières","PC(NB)",1049,15.4083431257344,"NB",36.3184931365332,39.34,-7.680495331639,14.2249060512795
"Edmundston-Vallée-des-Rivières","NBG",NA,NA,"NB",13.4708180679427,15.24,-11.6088053284598,NA
"Edmundston-Vallée-des-Rivières","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Edmundston-Vallée-des-Rivières","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Edmundston-Vallée-des-Rivières","Ind",NA,NA,"NB",NA,NA,NA,NA
"Edmundston-Vallée-des-Rivières","Other",186,2.73207990599295,"NB",NA,NA,NA,NA
"Fredericton-Lincoln","LIB(NB)",2244,27.3758692204465,"NB",43.541175943841,34.35,26.7574263285036,34.700947258895
"Fredericton-Lincoln","PC(NB)",2307,28.144443088935,"NB",36.3184931365332,39.34,-7.680495331639,25.9828104513735
"Fredericton-Lincoln","NBG",3646,44.4796876906185,"NB",13.4708180679427,15.24,-11.6088053284598,39.3161273359077
"Fredericton-Lincoln","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Fredericton-Lincoln","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Fredericton-Lincoln","Ind",NA,NA,"NB",NA,NA,NA,NA
"Fredericton-Lincoln","Other",NA,NA,"NB",NA,NA,NA,NA
"Fredericton North","LIB(NB)",4130,51.1265164644714,"NB",43.541175943841,34.35,26.7574263285036,64.8066564417826
"Fredericton North","PC(NB)",2753,34.0802178757118,"NB",36.3184931365332,39.34,-7.680495331639,31.4626883327554
"Fredericton North","NBG",922,11.4137162664026,"NB",13.4708180679427,15.24,-11.6088053284598,10.0887201642932
"Fredericton North","NDP(NB)",120,1.48551621688537,"NB",5.63013733865642,1.3,333.087487588955,6.43358486143533
"Fredericton North","PA",107,1.32458529338945,"NB",1.64830684094578,9.19,-82.0641257786095,0.237575952177368
"Fredericton North","Ind",NA,NA,"NB",NA,NA,NA,NA
"Fredericton North","Other",46,0.569447883139391,"NB",NA,NA,NA,NA
"Fredericton South-Silverwood","LIB(NB)",4605,51.6429292362902,"NB",43.541175943841,34.35,26.7574263285036,65.4612479805719
"Fredericton South-Silverwood","PC(NB)",2287,25.6476393405854,"NB",36.3184931365332,39.34,-7.680495331639,23.6777735983561
"Fredericton South-Silverwood","NBG",1860,20.8590333071661,"NB",13.4708180679427,15.24,-11.6088053284598,18.4375487371386
"Fredericton South-Silverwood","NDP(NB)",165,1.85039811595828,"NB",5.63013733865642,1.3,333.087487588955,8.01384271079709
"Fredericton South-Silverwood","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Fredericton South-Silverwood","Ind",NA,NA,"NB",NA,NA,NA,NA
"Fredericton South-Silverwood","Other",NA,NA,"NB",NA,NA,NA,NA
"Fredericton-Grand Lake","LIB(NB)",2277,27.596654950915,"NB",43.541175943841,34.35,26.7574263285036,34.9808095685375
"Fredericton-Grand Lake","PC(NB)",4456,54.0055750818083,"NB",36.3184931365332,39.34,-7.680495331639,49.8576794088252
"Fredericton-Grand Lake","NBG",862,10.4472185189674,"NB",13.4708180679427,15.24,-11.6088053284598,9.23442125886168
"Fredericton-Grand Lake","NDP(NB)",195,2.36334989698218,"NB",5.63013733865642,1.3,333.087487588955,10.2353726917763
"Fredericton-Grand Lake","PA",461,5.58720155132711,"NB",1.64830684094578,9.19,-82.0641257786095,1.00211344274161
"Fredericton-Grand Lake","Ind",NA,NA,"NB",NA,NA,NA,NA
"Fredericton-Grand Lake","Other",NA,NA,"NB",NA,NA,NA,NA
"Fredericton-York","LIB(NB)",2527,30.9643426050729,"NB",43.541175943841,34.35,26.7574263285036,39.2496037657308
"Fredericton-York","PC(NB)",3572,43.7691459379978,"NB",36.3184931365332,39.34,-7.680495331639,40.4074587275316
"Fredericton-York","NBG",1673,20.4999387329984,"NB",13.4708180679427,15.24,-11.6088053284598,18.1201407530311
"Fredericton-York","NDP(NB)",133,1.62970224237226,"NB",5.63013733865642,1.3,333.087487588955,7.05803649667088
"Fredericton-York","PA",256,3.13687048155863,"NB",1.64830684094578,9.19,-82.0641257786095,0.562625144060282
"Fredericton-York","Ind",NA,NA,"NB",NA,NA,NA,NA
"Fredericton-York","Other",NA,NA,"NB",NA,NA,NA,NA
"Fundy-The Isles-Saint John Lorneville","LIB(NB)",2052,30.499405469679,"NB",43.541175943841,34.35,26.7574263285036,38.6602614188599
"Fundy-The Isles-Saint John Lorneville","PC(NB)",3971,59.0219976218787,"NB",36.3184931365332,39.34,-7.680495331639,54.4888158498902
"Fundy-The Isles-Saint John Lorneville","NBG",346,5.14268727705113,"NB",13.4708180679427,15.24,-11.6088053284598,4.5456827224068
"Fundy-The Isles-Saint John Lorneville","NDP(NB)",158,2.34839476813318,"NB",5.63013733865642,1.3,333.087487588955,10.1706038999784
"Fundy-The Isles-Saint John Lorneville","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Fundy-The Isles-Saint John Lorneville","Ind",NA,NA,"NB",NA,NA,NA,NA
"Fundy-The Isles-Saint John Lorneville","Other",201,2.98751486325803,"NB",NA,NA,NA,NA
"Grand Falls-Vallée-des-Rivières-Saint-Quentin","LIB(NB)",4976,62.1301036334124,"NB",43.541175943841,34.35,26.7574263285036,78.7545203409457
"Grand Falls-Vallée-des-Rivières-Saint-Quentin","PC(NB)",2493,31.1274815832189,"NB",36.3184931365332,39.34,-7.680495331639,28.736736813363
"Grand Falls-Vallée-des-Rivières-Saint-Quentin","NBG",540,6.74241478336871,"NB",13.4708180679427,15.24,-11.6088053284598,5.95970097673014
"Grand Falls-Vallée-des-Rivières-Saint-Quentin","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Grand Falls-Vallée-des-Rivières-Saint-Quentin","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Grand Falls-Vallée-des-Rivières-Saint-Quentin","Ind",NA,NA,"NB",NA,NA,NA,NA
"Grand Falls-Vallée-des-Rivières-Saint-Quentin","Other",NA,NA,"NB",NA,NA,NA,NA
"Hampton-Fundy-St. Martins","LIB(NB)",3259,39.3076830297913,"NB",43.541175943841,34.35,26.7574263285036,49.8254073579295
"Hampton-Fundy-St. Martins","PC(NB)",3035,36.6059582680015,"NB",36.3184931365332,39.34,-7.680495331639,33.7944393521259
"Hampton-Fundy-St. Martins","NBG",1553,18.7311542636594,"NB",13.4708180679427,15.24,-11.6088053284598,16.5566910294177
"Hampton-Fundy-St. Martins","NDP(NB)",171,2.06247738511639,"NB",5.63013733865642,1.3,333.087487588955,8.93233148929096
"Hampton-Fundy-St. Martins","PA",153,1.84537450247256,"NB",1.64830684094578,9.19,-82.0641257786095,0.330984049677088
"Hampton-Fundy-St. Martins","Ind",NA,NA,"NB",NA,NA,NA,NA
"Hampton-Fundy-St. Martins","Other",120,1.44735255095887,"NB",NA,NA,NA,NA
"Hanwell-New Maryland","LIB(NB)",4006,42.7625960717336,"NB",43.541175943841,34.35,26.7574263285036,54.2047662117833
"Hanwell-New Maryland","PC(NB)",3948,42.1434671221178,"NB",36.3184931365332,39.34,-7.680495331639,38.9066400972128
"Hanwell-New Maryland","NBG",1051,11.2190435525192,"NB",13.4708180679427,15.24,-11.6088053284598,9.91664662679214
"Hanwell-New Maryland","NDP(NB)",119,1.27028181041845,"NB",5.63013733865642,1.3,333.087487588955,5.50143157804074
"Hanwell-New Maryland","PA",177,1.88941076003416,"NB",1.64830684094578,9.19,-82.0641257786095,0.338882337445144
"Hanwell-New Maryland","Ind",NA,NA,"NB",NA,NA,NA,NA
"Hanwell-New Maryland","Other",67,0.715200683176772,"NB",NA,NA,NA,NA
"Hautes-Terres-Nepisiguit","LIB(NB)",4675,76.2767172458802,"NB",43.541175943841,34.35,26.7574263285036,96.6864036687477
"Hautes-Terres-Nepisiguit","PC(NB)",1454,23.7232827541198,"NB",36.3184931365332,39.34,-7.680495331639,21.9012171296781
"Hautes-Terres-Nepisiguit","NBG",NA,NA,"NB",13.4708180679427,15.24,-11.6088053284598,NA
"Hautes-Terres-Nepisiguit","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Hautes-Terres-Nepisiguit","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Hautes-Terres-Nepisiguit","Ind",NA,NA,"NB",NA,NA,NA,NA
"Hautes-Terres-Nepisiguit","Other",NA,NA,"NB",NA,NA,NA,NA
"Kent North","LIB(NB)",3928,44.8146035367941,"NB",43.541175943841,34.35,26.7574263285036,56.8058380625627
"Kent North","PC(NB)",1441,16.4403879064461,"NB",36.3184931365332,39.34,-7.680495331639,15.1776846807882
"Kent North","NBG",3251,37.0907016543069,"NB",13.4708180679427,15.24,-11.6088053284598,32.7849143042986
"Kent North","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Kent North","PA",145,1.65430690245294,"NB",1.64830684094578,9.19,-82.0641257786095,0.296714405259739
"Kent North","Ind",NA,NA,"NB",NA,NA,NA,NA
"Kent North","Other",NA,NA,"NB",NA,NA,NA,NA
"Kings Centre","LIB(NB)",2557,33.4117339605384,"NB",43.541175943841,34.35,26.7574263285036,42.351854060105
"Kings Centre","PC(NB)",3821,49.9281327583954,"NB",36.3184931365332,39.34,-7.680495331639,46.0934048527123
"Kings Centre","NBG",1136,14.84385208415,"NB",13.4708180679427,15.24,-11.6088053284598,13.1206581924565
"Kings Centre","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Kings Centre","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Kings Centre","Ind",NA,NA,"NB",NA,NA,NA,NA
"Kings Centre","Other",139,1.81628119691624,"NB",NA,NA,NA,NA
"Madawaska Les Lacs-Edmundston","LIB(NB)",4798,67.0767510135607,"NB",43.541175943841,34.35,26.7574263285036,85.0247632495681
"Madawaska Les Lacs-Edmundston","PC(NB)",1970,27.5408919334545,"NB",36.3184931365332,39.34,-7.680495331639,25.4256150142138
"Madawaska Les Lacs-Edmundston","NBG",218,3.04767230532644,"NB",13.4708180679427,15.24,-11.6088053284598,2.69387396035171
"Madawaska Les Lacs-Edmundston","NDP(NB)",114,1.59373689361107,"NB",5.63013733865642,1.3,333.087487588955,6.90227507131845
"Madawaska Les Lacs-Edmundston","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Madawaska Les Lacs-Edmundston","Ind",NA,NA,"NB",NA,NA,NA,NA
"Madawaska Les Lacs-Edmundston","Other",53,0.740947854047253,"NB",NA,NA,NA,NA
"Miramichi Bay-Neguac","LIB(NB)",4219,52.2412085190688,"NB",43.541175943841,34.35,26.7574263285036,66.2196114016787
"Miramichi Bay-Neguac","PC(NB)",3146,38.9549281822685,"NB",36.3184931365332,39.34,-7.680495331639,35.962996741786
"Miramichi Bay-Neguac","NBG",711,8.80386329866271,"NB",13.4708180679427,15.24,-11.6088053284598,7.78183994693724
"Miramichi Bay-Neguac","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Miramichi Bay-Neguac","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Miramichi Bay-Neguac","Ind",NA,NA,"NB",NA,NA,NA,NA
"Miramichi Bay-Neguac","Other",NA,NA,"NB",NA,NA,NA,NA
"Miramichi East","LIB(NB)",2921,40.8817354793562,"NB",43.541175943841,34.35,26.7574263285036,51.8206357320586
"Miramichi East","PC(NB)",3633,50.8467459762071,"NB",36.3184931365332,39.34,-7.680495331639,46.9414640252142
"Miramichi East","NBG",355,4.96850944716585,"NB",13.4708180679427,15.24,-11.6088053284598,4.39172485771823
"Miramichi East","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Miramichi East","PA",236,3.30300909727082,"NB",1.64830684094578,9.19,-82.0641257786095,0.592423557207578
"Miramichi East","Ind",NA,NA,"NB",NA,NA,NA,NA
"Miramichi East","Other",NA,NA,"NB",NA,NA,NA,NA
"Miramichi West","LIB(NB)",2254,33.7324154444777,"NB",43.541175943841,34.35,26.7574263285036,42.7583416558586
"Miramichi West","PC(NB)",3814,57.0787189464232,"NB",36.3184931365332,39.34,-7.680495331639,52.6947906023838
"Miramichi West","NBG",273,4.08560311284047,"NB",13.4708180679427,15.24,-11.6088053284598,3.61131340097733
"Miramichi West","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Miramichi West","PA",229,3.42711762945226,"NB",1.64830684094578,9.19,-82.0641257786095,0.614683507437656
"Miramichi West","Ind",112,1.67614486680635,"NB",NA,NA,NA,NA
"Miramichi West","Other",NA,NA,"NB",NA,NA,NA,NA
"Moncton Centre","LIB(NB)",3501,56.5406976744186,"NB",43.541175943841,34.35,26.7574263285036,71.6695332002731
"Moncton Centre","PC(NB)",1738,28.0684754521964,"NB",36.3184931365332,39.34,-7.680495331639,25.9126775054282
"Moncton Centre","NBG",711,11.4825581395349,"NB",13.4708180679427,15.24,-11.6088053284598,10.1495703183891
"Moncton Centre","NDP(NB)",242,3.90826873385013,"NB",5.63013733865642,1.3,333.087487588955,16.9262228676562
"Moncton Centre","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Moncton Centre","Ind",NA,NA,"NB",NA,NA,NA,NA
"Moncton Centre","Other",NA,NA,"NB",NA,NA,NA,NA
"Moncton East","LIB(NB)",4449,59.9838209518673,"NB",43.541175943841,34.35,26.7574263285036,76.0339476520847
"Moncton East","PC(NB)",1903,25.6572738303896,"NB",36.3184931365332,39.34,-7.680495331639,23.6866681116207
"Moncton East","NBG",736,9.92314952136983,"NB",13.4708180679427,15.24,-11.6088053284598,8.77119041098202
"Moncton East","NDP(NB)",329,4.4357556963732,"NB",5.63013733865642,1.3,333.087487588955,19.2107029010066
"Moncton East","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Moncton East","Ind",NA,NA,"NB",NA,NA,NA,NA
"Moncton East","Other",NA,NA,"NB",NA,NA,NA,NA
"Moncton Northwest","LIB(NB)",3761,46.426367115171,"NB",43.541175943841,34.35,26.7574263285036,58.8488680930135
"Moncton Northwest","PC(NB)",3536,43.6489322305888,"NB",36.3184931365332,39.34,-7.680495331639,40.2964780283082
"Moncton Northwest","NBG",804,9.92470065424022,"NB",13.4708180679427,15.24,-11.6088053284598,8.7725614758571
"Moncton Northwest","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Moncton Northwest","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Moncton Northwest","Ind",NA,NA,"NB",NA,NA,NA,NA
"Moncton Northwest","Other",NA,NA,"NB",NA,NA,NA,NA
"Moncton South","LIB(NB)",3559,53.2147129186603,"NB",43.541175943841,34.35,26.7574263285036,67.4536005237955
"Moncton South","PC(NB)",2229,33.3283492822966,"NB",36.3184931365332,39.34,-7.680495331639,30.7685669715575
"Moncton South","NBG",900,13.4569377990431,"NB",13.4708180679427,15.24,-11.6088053284598,11.8947480867802
"Moncton South","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Moncton South","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Moncton South","Ind",NA,NA,"NB",NA,NA,NA,NA
"Moncton South","Other",NA,NA,"NB",NA,NA,NA,NA
"Oromocto-Sunbury","LIB(NB)",2725,32.7720986169573,"NB",43.541175943841,34.35,26.7574263285036,41.5410687606942
"Oromocto-Sunbury","PC(NB)",4381,52.6879134095009,"NB",36.3184931365332,39.34,-7.680495331639,48.6412206797462
"Oromocto-Sunbury","NBG",868,10.4389657245941,"NB",13.4708180679427,15.24,-11.6088053284598,9.22712651532134
"Oromocto-Sunbury","NDP(NB)",341,4.10102224894769,"NB",5.63013733865642,1.3,333.087487588955,17.7610142234316
"Oromocto-Sunbury","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Oromocto-Sunbury","Ind",NA,NA,"NB",NA,NA,NA,NA
"Oromocto-Sunbury","Other",NA,NA,"NB",NA,NA,NA,NA
"Quispamsis","LIB(NB)",3861,46.4676856420749,"NB",43.541175943841,34.35,26.7574263285036,58.9012423943137
"Quispamsis","PC(NB)",3668,44.1449031171019,"NB",36.3184931365332,39.34,-7.680495331639,40.7543558940364
"Quispamsis","NBG",378,4.54928390901432,"NB",13.4708180679427,15.24,-11.6088053284598,4.0211663961779
"Quispamsis","NDP(NB)",360,4.3326513419184,"NB",5.63013733865642,1.3,333.087487588955,18.7641708427036
"Quispamsis","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Quispamsis","Ind",42,0.50547598989048,"NB",NA,NA,NA,NA
"Quispamsis","Other",NA,NA,"NB",NA,NA,NA,NA
"Restigouche East","LIB(NB)",3590,53.1773070656199,"NB",43.541175943841,34.35,26.7574263285036,67.4061858271853
"Restigouche East","PC(NB)",2271,33.6394608206192,"NB",36.3184931365332,39.34,-7.680495331639,31.055783602703
"Restigouche East","NBG",389,5.7621093171382,"NB",13.4708180679427,15.24,-11.6088053284598,5.09319726369859
"Restigouche East","NDP(NB)",501,7.42112279662272,"NB",5.63013733865642,1.3,333.087487588955,32.1399542707846
"Restigouche East","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Restigouche East","Ind",NA,NA,"NB",NA,NA,NA,NA
"Restigouche East","Other",NA,NA,"NB",NA,NA,NA,NA
"Restigouche West","LIB(NB)",3993,64.175506268081,"NB",43.541175943841,34.35,26.7574263285036,81.347220078707
"Restigouche West","PC(NB)",1733,27.8527804564449,"NB",36.3184931365332,39.34,-7.680495331639,25.713548953756
"Restigouche West","NBG",380,6.10736097717776,"NB",13.4708180679427,15.24,-11.6088053284598,5.39836933063087
"Restigouche West","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Restigouche West","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Restigouche West","Ind",NA,NA,"NB",NA,NA,NA,NA
"Restigouche West","Other",116,1.86435229829637,"NB",NA,NA,NA,NA
"Riverview","LIB(NB)",2740,34.1262921908083,"NB",43.541175943841,34.35,26.7574263285036,43.2576096824137
"Riverview","PC(NB)",3114,38.784406526342,"NB",36.3184931365332,39.34,-7.680495331639,35.8055719936824
"Riverview","NBG",1978,24.6356956034375,"NB",13.4708180679427,15.24,-11.6088053284598,21.7757856595226
"Riverview","NDP(NB)",128,1.59422094905966,"NB",5.63013733865642,1.3,333.087487588955,6.90437145489927
"Riverview","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Riverview","Ind",NA,NA,"NB",NA,NA,NA,NA
"Riverview","Other",69,0.859384730352472,"NB",NA,NA,NA,NA
"Rothesay","LIB(NB)",4085,50.4819574888779,"NB",43.541175943841,34.35,26.7574263285036,63.9896300731509
"Rothesay","PC(NB)",3373,41.6831438457736,"NB",36.3184931365332,39.34,-7.680495331639,38.4816719286186
"Rothesay","NBG",549,6.78447849728127,"NB",13.4708180679427,15.24,-11.6088053284598,5.99688159598067
"Rothesay","NDP(NB)",NA,NA,"NB",5.63013733865642,1.3,333.087487588955,NA
"Rothesay","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Rothesay","Ind",NA,NA,"NB",NA,NA,NA,NA
"Rothesay","Other",85,1.05042016806723,"NB",NA,NA,NA,NA
"Saint Croix","LIB(NB)",2063,28.5971721652343,"NB",43.541175943841,34.35,26.7574263285036,36.2490394393822
"Saint Croix","PC(NB)",3271,45.3423897976157,"NB",36.3184931365332,39.34,-7.680495331639,41.8598696659563
"Saint Croix","NBG",1442,19.9889104518991,"NB",13.4708180679427,15.24,-11.6088053284598,17.668436750258
"Saint Croix","NDP(NB)",90,1.24757416135292,"NB",5.63013733865642,1.3,333.087487588955,5.40308759121236
"Saint Croix","PA",96,1.33074577210979,"NB",1.64830684094578,9.19,-82.0641257786095,0.238680887892083
"Saint Croix","Ind",170,2.35652897144441,"NB",NA,NA,NA,NA
"Saint Croix","Other",82,1.13667868034378,"NB",NA,NA,NA,NA
"Saint John East","LIB(NB)",3147,43.0859802847755,"NB",43.541175943841,34.35,26.7574263285036,54.6146797173879
"Saint John East","PC(NB)",3181,43.5514786418401,"NB",36.3184931365332,39.34,-7.680495331639,40.2065093578938
"Saint John East","NBG",514,7.03723986856517,"NB",13.4708180679427,15.24,-11.6088053284598,6.22030039172668
"Saint John East","NDP(NB)",252,3.45016429353779,"NB",5.63013733865642,1.3,333.087487588955,14.942229856574
"Saint John East","PA",118,1.61555312157722,"NB",1.64830684094578,9.19,-82.0641257786095,0.289763575865837
"Saint John East","Ind",NA,NA,"NB",NA,NA,NA,NA
"Saint John East","Other",92,1.25958378970427,"NB",NA,NA,NA,NA
"Saint John Harbour","LIB(NB)",3413,56.8738543576071,"NB",43.541175943841,34.35,26.7574263285036,72.0918340375242
"Saint John Harbour","PC(NB)",1563,26.0456590568239,"NB",36.3184931365332,39.34,-7.680495331639,24.0452234288699
"Saint John Harbour","NBG",715,11.9146808865189,"NB",13.4708180679427,15.24,-11.6088053284598,10.5315287768957
"Saint John Harbour","NDP(NB)",228,3.79936677220463,"NB",5.63013733865642,1.3,333.087487588955,16.4545820980306
"Saint John Harbour","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Saint John Harbour","Ind",NA,NA,"NB",NA,NA,NA,NA
"Saint John Harbour","Other",82,1.36643892684553,"NB",NA,NA,NA,NA
"Saint John Portland-Simonds","LIB(NB)",3546,53.3794972151137,"NB",43.541175943841,34.35,26.7574263285036,67.6624768569733
"Saint John Portland-Simonds","PC(NB)",2497,37.588438958302,"NB",36.3184931365332,39.34,-7.680495331639,34.7014606588736
"Saint John Portland-Simonds","NBG",438,6.59340659340659,"NB",13.4708180679427,15.24,-11.6088053284598,5.82799085746419
"Saint John Portland-Simonds","NDP(NB)",162,2.43865723317778,"NB",5.63013733865642,1.3,333.087487588955,10.561519342076
"Saint John Portland-Simonds","PA",NA,NA,"NB",1.64830684094578,9.19,-82.0641257786095,NA
"Saint John Portland-Simonds","Ind",NA,NA,"NB",NA,NA,NA,NA
"Saint John Portland-Simonds","Other",NA,NA,"NB",NA,NA,NA,NA
"Saint John West-Lancaster","LIB(NB)",3525,46.5346534653465,"NB",43.541175943841,34.35,26.7574263285036,58.9861290835611
"Saint John West-Lancaster","PC(NB)",2787,36.7920792079208,"NB",36.3184931365332,39.34,-7.680495331639,33.9662652819435
