"leader","sample","date","firm","row","party","pop_sup","region","election_dates","recency","recency_num","poll_weight"
"PC +27",857,2025-01-30,"Innovative Research",104,"PCPO",49,"ON",2022-06-02,295,295,0.0992358045308776
"PC +27",857,2025-01-30,"Innovative Research",104,"ONDP",19,"ON",2022-06-02,295,295,0.0992358045308776
"PC +27",857,2025-01-30,"Innovative Research",104,"OLP",22,"ON",2022-06-02,295,295,0.0992358045308776
"PC +27",857,2025-01-30,"Innovative Research",104,"GPO",9,"ON",2022-06-02,295,295,0.0992358045308776
"PC +14",1247,2025-01-30,"Mainstreet Research",105,"PCPO",43,"ON",2022-06-02,295,295,0.119704702257692
"PC +14",1247,2025-01-30,"Mainstreet Research",105,"ONDP",19,"ON",2022-06-02,295,295,0.119704702257692
"PC +14",1247,2025-01-30,"Mainstreet Research",105,"OLP",29,"ON",2022-06-02,295,295,0.119704702257692
"PC +14",1247,2025-01-30,"Mainstreet Research",105,"GPO",5,"ON",2022-06-02,295,295,0.119704702257692
"PC +26",800,2025-01-30,"Ipsos",106,"PCPO",50,"ON",2022-06-02,295,295,0.0958788855846166
"PC +26",800,2025-01-30,"Ipsos",106,"ONDP",20,"ON",2022-06-02,295,295,0.0958788855846166
"PC +26",800,2025-01-30,"Ipsos",106,"OLP",24,"ON",2022-06-02,295,295,0.0958788855846166
"PC +26",800,2025-01-30,"Ipsos",106,"GPO",3,"ON",2022-06-02,295,295,0.0958788855846166
"PC +25",887,2025-01-28,"Relay Strategies",107,"PCPO",50,"ON",2022-06-02,297,297,0.10027793004603
"PC +25",887,2025-01-28,"Relay Strategies",107,"ONDP",17,"ON",2022-06-02,297,297,0.10027793004603
"PC +25",887,2025-01-28,"Relay Strategies",107,"OLP",25,"ON",2022-06-02,297,297,0.10027793004603
"PC +25",887,2025-01-28,"Relay Strategies",107,"GPO",8,"ON",2022-06-02,297,297,0.10027793004603
"PC +8",1644,2025-01-28,"Mainstreet Research",108,"PCPO",38,"ON",2022-06-02,297,297,0.136519427156318
"PC +8",1644,2025-01-28,"Mainstreet Research",108,"ONDP",20,"ON",2022-06-02,297,297,0.136519427156318
"PC +8",1644,2025-01-28,"Mainstreet Research",108,"OLP",30,"ON",2022-06-02,297,297,0.136519427156318
"PC +8",1644,2025-01-28,"Mainstreet Research",108,"GPO",6,"ON",2022-06-02,297,297,0.136519427156318
"PC +10",1460,2025-01-27,"Mainstreet Research",109,"PCPO",39,"ON",2022-06-02,298,298,0.128221296473442
"PC +10",1460,2025-01-27,"Mainstreet Research",109,"ONDP",22,"ON",2022-06-02,298,298,0.128221296473442
"PC +10",1460,2025-01-27,"Mainstreet Research",109,"OLP",29,"ON",2022-06-02,298,298,0.128221296473442
"PC +10",1460,2025-01-27,"Mainstreet Research",109,"GPO",5,"ON",2022-06-02,298,298,0.128221296473442
"PC +7",936,2025-01-26,"Mainstreet Research",110,"PCPO",36,"ON",2022-06-02,299,299,0.102321461811226
"PC +7",936,2025-01-26,"Mainstreet Research",110,"ONDP",23,"ON",2022-06-02,299,299,0.102321461811226
"PC +7",936,2025-01-26,"Mainstreet Research",110,"OLP",29,"ON",2022-06-02,299,299,0.102321461811226
"PC +7",936,2025-01-26,"Mainstreet Research",110,"GPO",6,"ON",2022-06-02,299,299,0.102321461811226
"PC +23",1021,2025-01-24,"Abacus Data",111,"PCPO",47,"ON",2022-06-02,301,301,0.106156447233691
"PC +23",1021,2025-01-24,"Abacus Data",111,"ONDP",19,"ON",2022-06-02,301,301,0.106156447233691
"PC +23",1021,2025-01-24,"Abacus Data",111,"OLP",24,"ON",2022-06-02,301,301,0.106156447233691
"PC +23",1021,2025-01-24,"Abacus Data",111,"GPO",7,"ON",2022-06-02,301,301,0.106156447233691
"PC +6",1307,2025-01-23,"Liaison Strategies",112,"PCPO",39,"ON",2022-06-02,302,302,0.119710115778313
"PC +6",1307,2025-01-23,"Liaison Strategies",112,"ONDP",18,"ON",2022-06-02,302,302,0.119710115778313
"PC +6",1307,2025-01-23,"Liaison Strategies",112,"OLP",33,"ON",2022-06-02,302,302,0.119710115778313
"PC +6",1307,2025-01-23,"Liaison Strategies",112,"GPO",5,"ON",2022-06-02,302,302,0.119710115778313
"PC +24",1007,2025-01-18,"Léger",113,"PCPO",46,"ON",2022-06-02,307,307,0.103365678518713
"PC +24",1007,2025-01-18,"Léger",113,"ONDP",19,"ON",2022-06-02,307,307,0.103365678518713
"PC +24",1007,2025-01-18,"Léger",113,"OLP",22,"ON",2022-06-02,307,307,0.103365678518713
"PC +24",1007,2025-01-18,"Léger",113,"GPO",7,"ON",2022-06-02,307,307,0.103365678518713
"PC +28",1500,2025-01-16,"Innovative Research",114,"PCPO",51,"ON",2022-06-02,309,309,0.125339266867554
"PC +28",1500,2025-01-16,"Innovative Research",114,"ONDP",18,"ON",2022-06-02,309,309,0.125339266867554
"PC +28",1500,2025-01-16,"Innovative Research",114,"OLP",23,"ON",2022-06-02,309,309,0.125339266867554
"PC +28",1500,2025-01-16,"Innovative Research",114,"GPO",6,"ON",2022-06-02,309,309,0.125339266867554
"PC +24",1779,2025-01-16,"Campaign Research",115,"PCPO",47,"ON",2022-06-02,309,309,0.136499007825004
"PC +24",1779,2025-01-16,"Campaign Research",115,"ONDP",19,"ON",2022-06-02,309,309,0.136499007825004
"PC +24",1779,2025-01-16,"Campaign Research",115,"OLP",23,"ON",2022-06-02,309,309,0.136499007825004
"PC +24",1779,2025-01-16,"Campaign Research",115,"GPO",7,"ON",2022-06-02,309,309,0.136499007825004
"PC +9",1197,2025-01-16,"Liaison Strategies",116,"PCPO",41,"ON",2022-06-02,309,309,0.111966627132726
"PC +9",1197,2025-01-16,"Liaison Strategies",116,"ONDP",19,"ON",2022-06-02,309,309,0.111966627132726
"PC +9",1197,2025-01-16,"Liaison Strategies",116,"OLP",32,"ON",2022-06-02,309,309,0.111966627132726
"PC +9",1197,2025-01-16,"Liaison Strategies",116,"GPO",5,"ON",2022-06-02,309,309,0.111966627132726
"PC +10",943,2025-01-13,"Mainstreet Research",117,"PCPO",40,"ON",2022-06-02,312,312,0.0984240546973339
"PC +10",943,2025-01-13,"Mainstreet Research",117,"ONDP",21,"ON",2022-06-02,312,312,0.0984240546973339
"PC +10",943,2025-01-13,"Mainstreet Research",117,"OLP",30,"ON",2022-06-02,312,312,0.0984240546973339
"PC +10",943,2025-01-13,"Mainstreet Research",117,"GPO",5,"ON",2022-06-02,312,312,0.0984240546973339
"PC +10",1202,2025-01-09,"Liaison Strategies",118,"PCPO",40,"ON",2022-06-02,316,316,0.10971478369215
"PC +10",1202,2025-01-09,"Liaison Strategies",118,"ONDP",21,"ON",2022-06-02,316,316,0.10971478369215
"PC +10",1202,2025-01-09,"Liaison Strategies",118,"OLP",30,"ON",2022-06-02,316,316,0.10971478369215
"PC +10",1202,2025-01-09,"Liaison Strategies",118,"GPO",4,"ON",2022-06-02,316,316,0.10971478369215
"PC +18",1500,2024-12-01,"Abacus Data",119,"PCPO",43,"ON",2022-06-02,355,355,0.109098122428378
"PC +18",1500,2024-12-01,"Abacus Data",119,"ONDP",21,"ON",2022-06-02,355,355,0.109098122428378
"PC +18",1500,2024-12-01,"Abacus Data",119,"OLP",25,"ON",2022-06-02,355,355,0.109098122428378
"PC +18",1500,2024-12-01,"Abacus Data",119,"GPO",6,"ON",2022-06-02,355,355,0.109098122428378
"PC +15",742,2024-11-29,"Mainstreet Research",120,"PCPO",42,"ON",2022-06-02,357,357,0.0763016160889425
"PC +15",742,2024-11-29,"Mainstreet Research",120,"ONDP",22,"ON",2022-06-02,357,357,0.0763016160889425
"PC +15",742,2024-11-29,"Mainstreet Research",120,"OLP",27,"ON",2022-06-02,357,357,0.0763016160889425
"PC +15",742,2024-11-29,"Mainstreet Research",120,"GPO",6,"ON",2022-06-02,357,357,0.0763016160889425
"PC +16",998,2024-11-03,"Abacus Data",121,"PCPO",42,"ON",2022-06-02,383,383,0.082483389028362
"PC +16",998,2024-11-03,"Abacus Data",121,"ONDP",22,"ON",2022-06-02,383,383,0.082483389028362
"PC +16",998,2024-11-03,"Abacus Data",121,"OLP",26,"ON",2022-06-02,383,383,0.082483389028362
"PC +16",998,2024-11-03,"Abacus Data",121,"GPO",7,"ON",2022-06-02,383,383,0.082483389028362
"PC +13",996,2024-10-15,"Pallas Data",122,"PCPO",41,"ON",2022-06-02,402,402,0.0785061384978085
"PC +13",996,2024-10-15,"Pallas Data",122,"ONDP",22,"ON",2022-06-02,402,402,0.0785061384978085
"PC +13",996,2024-10-15,"Pallas Data",122,"OLP",28,"ON",2022-06-02,402,402,0.0785061384978085
"PC +13",996,2024-10-15,"Pallas Data",122,"GPO",7,"ON",2022-06-02,402,402,0.0785061384978085
"PC +20",997,2024-10-07,"Abacus Data",123,"PCPO",44,"ON",2022-06-02,410,410,0.0770129434333997
"PC +20",997,2024-10-07,"Abacus Data",123,"ONDP",22,"ON",2022-06-02,410,410,0.0770129434333997
"PC +20",997,2024-10-07,"Abacus Data",123,"OLP",24,"ON",2022-06-02,410,410,0.0770129434333997
"PC +20",997,2024-10-07,"Abacus Data",123,"GPO",7,"ON",2022-06-02,410,410,0.0770129434333997
"PC +11",764,2024-09-17,"Mainstreet Research",124,"PCPO",41,"ON",2022-06-02,430,430,0.0642803486562105
"PC +11",764,2024-09-17,"Mainstreet Research",124,"ONDP",18,"ON",2022-06-02,430,430,0.0642803486562105
"PC +11",764,2024-09-17,"Mainstreet Research",124,"OLP",30,"ON",2022-06-02,430,430,0.0642803486562105
"PC +11",764,2024-09-17,"Mainstreet Research",124,"GPO",5,"ON",2022-06-02,430,430,0.0642803486562105
"PC +15",858,2024-09-15,"Angus Reid Institute",125,"PCPO",40,"ON",2022-06-02,432,432,0.0678047153512815
"PC +15",858,2024-09-15,"Angus Reid Institute",125,"ONDP",25,"ON",2022-06-02,432,432,0.0678047153512815
"PC +15",858,2024-09-15,"Angus Reid Institute",125,"OLP",23,"ON",2022-06-02,432,432,0.0678047153512815
"PC +15",858,2024-09-15,"Angus Reid Institute",125,"GPO",7,"ON",2022-06-02,432,432,0.0678047153512815
"PC +13",1300,2024-08-20,"Liaison Strategies",126,"PCPO",40,"ON",2022-06-02,458,458,0.0787238269751963
"PC +13",1300,2024-08-20,"Liaison Strategies",126,"ONDP",21,"ON",2022-06-02,458,458,0.0787238269751963
"PC +13",1300,2024-08-20,"Liaison Strategies",126,"OLP",27,"ON",2022-06-02,458,458,0.0787238269751963
"PC +13",1300,2024-08-20,"Liaison Strategies",126,"GPO",6,"ON",2022-06-02,458,458,0.0787238269751963
"PC +16",1028,2024-08-16,"Abacus Data",127,"PCPO",42,"ON",2022-06-02,462,462,0.0693992187960234
"PC +16",1028,2024-08-16,"Abacus Data",127,"ONDP",21,"ON",2022-06-02,462,462,0.0693992187960234
"PC +16",1028,2024-08-16,"Abacus Data",127,"OLP",26,"ON",2022-06-02,462,462,0.0693992187960234
"PC +16",1028,2024-08-16,"Abacus Data",127,"GPO",8,"ON",2022-06-02,462,462,0.0693992187960234
"PC +18",1000,2024-07-19,"Abacus Data",128,"PCPO",44,"ON",2022-06-02,490,490,0.0645362787789465
"PC +18",1000,2024-07-19,"Abacus Data",128,"ONDP",19,"ON",2022-06-02,490,490,0.0645362787789465
"PC +18",1000,2024-07-19,"Abacus Data",128,"OLP",26,"ON",2022-06-02,490,490,0.0645362787789465
"PC +18",1000,2024-07-19,"Abacus Data",128,"GPO",7,"ON",2022-06-02,490,490,0.0645362787789465
"PC +16",1000,2024-06-23,"Abacus Data",129,"PCPO",41,"ON",2022-06-02,516,516,0.061284450778457
"PC +16",1000,2024-06-23,"Abacus Data",129,"ONDP",22,"ON",2022-06-02,516,516,0.061284450778457
"PC +16",1000,2024-06-23,"Abacus Data",129,"OLP",25,"ON",2022-06-02,516,516,0.061284450778457
"PC +16",1000,2024-06-23,"Abacus Data",129,"GPO",8,"ON",2022-06-02,516,516,0.061284450778457
"PC +12",1136,2024-06-04,"Pallas Data",130,"PCPO",39,"ON",2022-06-02,535,535,0.0629992506405709
"PC +12",1136,2024-06-04,"Pallas Data",130,"ONDP",23,"ON",2022-06-02,535,535,0.0629992506405709
"PC +12",1136,2024-06-04,"Pallas Data",130,"OLP",27,"ON",2022-06-02,535,535,0.0629992506405709
"PC +12",1136,2024-06-04,"Pallas Data",130,"GPO",8,"ON",2022-06-02,535,535,0.0629992506405709
"PC +13",1000,2024-05-13,"Abacus Data",131,"PCPO",39,"ON",2022-06-02,557,557,0.0567733870766316
"PC +13",1000,2024-05-13,"Abacus Data",131,"ONDP",22,"ON",2022-06-02,557,557,0.0567733870766316
"PC +13",1000,2024-05-13,"Abacus Data",131,"OLP",26,"ON",2022-06-02,557,557,0.0567733870766316
"PC +13",1000,2024-05-13,"Abacus Data",131,"GPO",9,"ON",2022-06-02,557,557,0.0567733870766316
"PC +16",995,2024-04-14,"Abacus Data",132,"PCPO",41,"ON",2022-06-02,586,586,0.0538287040805034
"PC +16",995,2024-04-14,"Abacus Data",132,"ONDP",21,"ON",2022-06-02,586,586,0.0538287040805034
"PC +16",995,2024-04-14,"Abacus Data",132,"OLP",25,"ON",2022-06-02,586,586,0.0538287040805034
"PC +16",995,2024-04-14,"Abacus Data",132,"GPO",7,"ON",2022-06-02,586,586,0.0538287040805034
"PC +14",1500,2024-03-18,"Abacus Data",133,"PCPO",41,"ON",2022-06-02,613,613,0.063180804995227
"PC +14",1500,2024-03-18,"Abacus Data",133,"ONDP",21,"ON",2022-06-02,613,613,0.063180804995227
"PC +14",1500,2024-03-18,"Abacus Data",133,"OLP",27,"ON",2022-06-02,613,613,0.063180804995227
"PC +14",1500,2024-03-18,"Abacus Data",133,"GPO",7,"ON",2022-06-02,613,613,0.063180804995227
"PC +10",1283,2024-03-09,"Liaison Strategies",134,"PCPO",39,"ON",2022-06-02,622,622,0.0575867996417116
"PC +10",1283,2024-03-09,"Liaison Strategies",134,"ONDP",21,"ON",2022-06-02,622,622,0.0575867996417116
"PC +10",1283,2024-03-09,"Liaison Strategies",134,"OLP",29,"ON",2022-06-02,622,622,0.0575867996417116
"PC +10",1283,2024-03-09,"Liaison Strategies",134,"GPO",5,"ON",2022-06-02,622,622,0.0575867996417116
"PC +10",908,2024-03-03,"Angus Reid Institute",135,"PCPO",37,"ON",2022-06-02,628,628,0.0479825451379598
"PC +10",908,2024-03-03,"Angus Reid Institute",135,"ONDP",25,"ON",2022-06-02,628,628,0.0479825451379598
"PC +10",908,2024-03-03,"Angus Reid Institute",135,"OLP",27,"ON",2022-06-02,628,628,0.0479825451379598
"PC +10",908,2024-03-03,"Angus Reid Institute",135,"GPO",6,"ON",2022-06-02,628,628,0.0479825451379598
"PC +14",1000,2024-02-19,"Abacus Data",136,"PCPO",41,"ON",2022-06-02,641,641,0.0493335048388203
"PC +14",1000,2024-02-19,"Abacus Data",136,"ONDP",19,"ON",2022-06-02,641,641,0.0493335048388203
"PC +14",1000,2024-02-19,"Abacus Data",136,"OLP",27,"ON",2022-06-02,641,641,0.0493335048388203
"PC +14",1000,2024-02-19,"Abacus Data",136,"GPO",8,"ON",2022-06-02,641,641,0.0493335048388203
"PC +3",1121,2024-02-11,"Pallas Data",137,"PCPO",35,"ON",2022-06-02,649,649,0.0515891187759113
"PC +3",1121,2024-02-11,"Pallas Data",137,"ONDP",22,"ON",2022-06-02,649,649,0.0515891187759113
"PC +3",1121,2024-02-11,"Pallas Data",137,"OLP",32,"ON",2022-06-02,649,649,0.0515891187759113
"PC +3",1121,2024-02-11,"Pallas Data",137,"GPO",7,"ON",2022-06-02,649,649,0.0515891187759113
"PC +8",1236,2024-02-02,"Liaison Strategies",138,"PCPO",38,"ON",2022-06-02,658,658,0.0534297745630606
"PC +8",1236,2024-02-02,"Liaison Strategies",138,"ONDP",22,"ON",2022-06-02,658,658,0.0534297745630606
"PC +8",1236,2024-02-02,"Liaison Strategies",138,"OLP",30,"ON",2022-06-02,658,658,0.0534297745630606
"PC +8",1236,2024-02-02,"Liaison Strategies",138,"GPO",5,"ON",2022-06-02,658,658,0.0534297745630606
"PC +11",995,2024-01-21,"Abacus Data",139,"PCPO",38,"ON",2022-06-02,670,670,0.047080030733097
"PC +11",995,2024-01-21,"Abacus Data",139,"ONDP",23,"ON",2022-06-02,670,670,0.047080030733097
"PC +11",995,2024-01-21,"Abacus Data",139,"OLP",27,"ON",2022-06-02,670,670,0.047080030733097
"PC +11",995,2024-01-21,"Abacus Data",139,"GPO",5,"ON",2022-06-02,670,670,0.047080030733097
"PC +12",1000,2023-12-10,"Abacus Data",140,"PCPO",39,"ON",2022-06-02,712,712,0.0444140120810166
"PC +12",1000,2023-12-10,"Abacus Data",140,"ONDP",24,"ON",2022-06-02,712,712,0.0444140120810166
"PC +12",1000,2023-12-10,"Abacus Data",140,"OLP",27,"ON",2022-06-02,712,712,0.0444140120810166
"PC +12",1000,2023-12-10,"Abacus Data",140,"GPO",6,"ON",2022-06-02,712,712,0.0444140120810166
"PC +2",926,2023-12-04,"Mainstreet Research",141,"PCPO",36,"ON",2022-06-02,718,718,0.0423819611551614
"PC +2",926,2023-12-04,"Mainstreet Research",141,"ONDP",19,"ON",2022-06-02,718,718,0.0423819611551614
"PC +2",926,2023-12-04,"Mainstreet Research",141,"OLP",34,"ON",2022-06-02,718,718,0.0423819611551614
"PC +2",926,2023-12-04,"Mainstreet Research",141,"GPO",6,"ON",2022-06-02,718,718,0.0423819611551614
"PC +18",1500,2023-11-26,"Abacus Data",142,"PCPO",42,"ON",2022-06-02,726,726,0.0533468780469341
"PC +18",1500,2023-11-26,"Abacus Data",142,"ONDP",24,"ON",2022-06-02,726,726,0.0533468780469341
"PC +18",1500,2023-11-26,"Abacus Data",142,"OLP",23,"ON",2022-06-02,726,726,0.0533468780469341
"PC +18",1500,2023-11-26,"Abacus Data",142,"GPO",7,"ON",2022-06-02,726,726,0.0533468780469341
"PC +15",1360,2023-10-22,"Innovative Research",143,"PCPO",41,"ON",2022-06-02,761,761,0.0484601548346538
"PC +15",1360,2023-10-22,"Innovative Research",143,"ONDP",26,"ON",2022-06-02,761,761,0.0484601548346538
"PC +15",1360,2023-10-22,"Innovative Research",143,"OLP",25,"ON",2022-06-02,761,761,0.0484601548346538
"PC +15",1360,2023-10-22,"Innovative Research",143,"GPO",7,"ON",2022-06-02,761,761,0.0484601548346538
"PC +16",998,2023-10-13,"Abacus Data",144,"PCPO",40,"ON",2022-06-02,770,770,0.0410274519452761
"PC +16",998,2023-10-13,"Abacus Data",144,"ONDP",24,"ON",2022-06-02,770,770,0.0410274519452761
"PC +16",998,2023-10-13,"Abacus Data",144,"OLP",24,"ON",2022-06-02,770,770,0.0410274519452761
"PC +16",998,2023-10-13,"Abacus Data",144,"GPO",7,"ON",2022-06-02,770,770,0.0410274519452761
"PC +6",1010,2023-09-27,"Pallas Data",145,"PCPO",33,"ON",2022-06-02,786,786,0.0404332024989076
"PC +6",1010,2023-09-27,"Pallas Data",145,"ONDP",27,"ON",2022-06-02,786,786,0.0404332024989076
"PC +6",1010,2023-09-27,"Pallas Data",145,"OLP",27,"ON",2022-06-02,786,786,0.0404332024989076
"PC +6",1010,2023-09-27,"Pallas Data",145,"GPO",7,"ON",2022-06-02,786,786,0.0404332024989076
"PC +10",799,2023-09-04,"Angus Reid Institute",146,"PCPO",38,"ON",2022-06-02,809,809,0.034940158282083
"PC +10",799,2023-09-04,"Angus Reid Institute",146,"ONDP",28,"ON",2022-06-02,809,809,0.034940158282083
"PC +10",799,2023-09-04,"Angus Reid Institute",146,"OLP",22,"ON",2022-06-02,809,809,0.034940158282083
"PC +10",799,2023-09-04,"Angus Reid Institute",146,"GPO",7,"ON",2022-06-02,809,809,0.034940158282083
"PC +6",2003,2023-09-02,"Abacus Data",147,"PCPO",34,"ON",2022-06-02,811,811,0.0551848187437737
"PC +6",2003,2023-09-02,"Abacus Data",147,"ONDP",26,"ON",2022-06-02,811,811,0.0551848187437737
"PC +6",2003,2023-09-02,"Abacus Data",147,"OLP",28,"ON",2022-06-02,811,811,0.0551848187437737
"PC +6",2003,2023-09-02,"Abacus Data",147,"GPO",7,"ON",2022-06-02,811,811,0.0551848187437737
"PC +10",940,2023-08-29,"Pallas Data",148,"PCPO",37,"ON",2022-06-02,815,815,0.0376189195503212
"PC +10",940,2023-08-29,"Pallas Data",148,"ONDP",26,"ON",2022-06-02,815,815,0.0376189195503212
"PC +10",940,2023-08-29,"Pallas Data",148,"OLP",27,"ON",2022-06-02,815,815,0.0376189195503212
"PC +10",940,2023-08-29,"Pallas Data",148,"GPO",4,"ON",2022-06-02,815,815,0.0376189195503212
"PC +13",1040,2023-08-22,"Abacus Data",149,"PCPO",38,"ON",2022-06-02,822,822,0.0392323978019394
"PC +13",1040,2023-08-22,"Abacus Data",149,"ONDP",24,"ON",2022-06-02,822,822,0.0392323978019394
"PC +13",1040,2023-08-22,"Abacus Data",149,"OLP",25,"ON",2022-06-02,822,822,0.0392323978019394
"PC +13",1040,2023-08-22,"Abacus Data",149,"GPO",7,"ON",2022-06-02,822,822,0.0392323978019394
"PC +17",1000,2023-07-23,"Abacus Data",150,"PCPO",41,"ON",2022-06-02,852,852,0.0371159349785021
"PC +17",1000,2023-07-23,"Abacus Data",150,"ONDP",23,"ON",2022-06-02,852,852,0.0371159349785021
"PC +17",1000,2023-07-23,"Abacus Data",150,"OLP",24,"ON",2022-06-02,852,852,0.0371159349785021
"PC +17",1000,2023-07-23,"Abacus Data",150,"GPO",7,"ON",2022-06-02,852,852,0.0371159349785021
"PC +10",993,2023-06-29,"Mainstreet Research",151,"PCPO",35,"ON",2022-06-02,876,876,0.0359724914533989
"PC +10",993,2023-06-29,"Mainstreet Research",151,"ONDP",25,"ON",2022-06-02,876,876,0.0359724914533989
"PC +10",993,2023-06-29,"Mainstreet Research",151,"OLP",25,"ON",2022-06-02,876,876,0.0359724914533989
"PC +10",993,2023-06-29,"Mainstreet Research",151,"GPO",11,"ON",2022-06-02,876,876,0.0359724914533989
"PC +9",1000,2023-06-09,"Abacus Data",152,"PCPO",36,"ON",2022-06-02,896,896,0.0352932774572364
"PC +9",1000,2023-06-09,"Abacus Data",152,"ONDP",26,"ON",2022-06-02,896,896,0.0352932774572364
"PC +9",1000,2023-06-09,"Abacus Data",152,"OLP",27,"ON",2022-06-02,896,896,0.0352932774572364
"PC +9",1000,2023-06-09,"Abacus Data",152,"GPO",6,"ON",2022-06-02,896,896,0.0352932774572364
"PC +12",1323,2023-06-07,"Counsel PA",153,"PCPO",39,"ON",2022-06-02,898,898,0.0405045289075127
"PC +12",1323,2023-06-07,"Counsel PA",153,"ONDP",23,"ON",2022-06-02,898,898,0.0405045289075127
"PC +12",1323,2023-06-07,"Counsel PA",153,"OLP",27,"ON",2022-06-02,898,898,0.0405045289075127
"PC +12",1323,2023-06-07,"Counsel PA",153,"GPO",7,"ON",2022-06-02,898,898,0.0405045289075127
"PC +9",750,2023-06-01,"Angus Reid Institute",154,"PCPO",36,"ON",2022-06-02,904,904,0.0302943892425424
"PC +9",750,2023-06-01,"Angus Reid Institute",154,"ONDP",27,"ON",2022-06-02,904,904,0.0302943892425424
"PC +9",750,2023-06-01,"Angus Reid Institute",154,"OLP",25,"ON",2022-06-02,904,904,0.0302943892425424
"PC +9",750,2023-06-01,"Angus Reid Institute",154,"GPO",6,"ON",2022-06-02,904,904,0.0302943892425424
"PC +8",861,2023-03-10,"Angus Reid Institute",155,"PCPO",38,"ON",2022-06-02,987,987,0.0297292821704584
"PC +8",861,2023-03-10,"Angus Reid Institute",155,"ONDP",30,"ON",2022-06-02,987,987,0.0297292821704584
"PC +8",861,2023-03-10,"Angus Reid Institute",155,"OLP",20,"ON",2022-06-02,987,987,0.0297292821704584
"PC +8",861,2023-03-10,"Angus Reid Institute",155,"GPO",6,"ON",2022-06-02,987,987,0.0297292821704584
"PC +13",1000,2023-03-03,"Abacus Data",156,"PCPO",41,"ON",2022-06-02,994,994,0.0318136585530018
"PC +13",1000,2023-03-03,"Abacus Data",156,"ONDP",22,"ON",2022-06-02,994,994,0.0318136585530018
"PC +13",1000,2023-03-03,"Abacus Data",156,"OLP",28,"ON",2022-06-02,994,994,0.0318136585530018
"PC +13",1000,2023-03-03,"Abacus Data",156,"GPO",5,"ON",2022-06-02,994,994,0.0318136585530018
"PC +14",1166,2023-02-04,"Mainstreet Research",157,"PCPO",37,"ON",2022-06-02,1021,1021,0.033444409557226
"PC +14",1166,2023-02-04,"Mainstreet Research",157,"ONDP",19,"ON",2022-06-02,1021,1021,0.033444409557226
"PC +14",1166,2023-02-04,"Mainstreet Research",157,"OLP",23,"ON",2022-06-02,1021,1021,0.033444409557226
"PC +14",1166,2023-02-04,"Mainstreet Research",157,"GPO",11,"ON",2022-06-02,1021,1021,0.033444409557226
"PC +11",1162,2022-12-02,"Mainstreet Research",158,"PCPO",37,"ON",2022-06-02,1085,1085,0.0314176231319066
"PC +11",1162,2022-12-02,"Mainstreet Research",158,"ONDP",26,"ON",2022-06-02,1085,1085,0.0314176231319066
"PC +11",1162,2022-12-02,"Mainstreet Research",158,"OLP",24,"ON",2022-06-02,1085,1085,0.0314176231319066
"PC +11",1162,2022-12-02,"Mainstreet Research",158,"GPO",7,"ON",2022-06-02,1085,1085,0.0314176231319066
"PC +11",1000,2022-11-06,"Abacus Data",159,"PCPO",38,"ON",2022-06-02,1111,1111,0.028463345276043
"PC +11",1000,2022-11-06,"Abacus Data",159,"ONDP",26,"ON",2022-06-02,1111,1111,0.028463345276043
"PC +11",1000,2022-11-06,"Abacus Data",159,"OLP",27,"ON",2022-06-02,1111,1111,0.028463345276043
"PC +11",1000,2022-11-06,"Abacus Data",159,"GPO",5,"ON",2022-06-02,1111,1111,0.028463345276043
"PC +13",700,2022-06-01,"Research Co.",161,"PCPO",39,"ON",2022-06-02,1269,1269,0.0208491041061039
"PC +13",700,2022-06-01,"Research Co.",161,"ONDP",23,"ON",2022-06-02,1269,1269,0.0208491041061039
"PC +13",700,2022-06-01,"Research Co.",161,"OLP",26,"ON",2022-06-02,1269,1269,0.0208491041061039
"PC +13",700,2022-06-01,"Research Co.",161,"GPO",6,"ON",2022-06-02,1269,1269,0.0208491041061039
"PC +15",1032,2022-06-01,"Forum Research",162,"PCPO",40,"ON",2022-06-02,1269,1269,0.0253150171855146
"PC +15",1032,2022-06-01,"Forum Research",162,"ONDP",23,"ON",2022-06-02,1269,1269,0.0253150171855146
"PC +15",1032,2022-06-01,"Forum Research",162,"OLP",25,"ON",2022-06-02,1269,1269,0.0253150171855146
"PC +15",1032,2022-06-01,"Forum Research",162,"GPO",7,"ON",2022-06-02,1269,1269,0.0253150171855146
"PC +15",2034,2022-05-31,"Mainstreet Research",163,"PCPO",39,"ON",2022-06-02,1270,1270,0.0355117237284399
"PC +15",2034,2022-05-31,"Mainstreet Research",163,"ONDP",23,"ON",2022-06-02,1270,1270,0.0355117237284399
"PC +15",2034,2022-05-31,"Mainstreet Research",163,"OLP",24,"ON",2022-06-02,1270,1270,0.0355117237284399
"PC +15",2034,2022-05-31,"Mainstreet Research",163,"GPO",9,"ON",2022-06-02,1270,1270,0.0355117237284399
"PC +12",1430,2022-05-31,"EKOS",164,"PCPO",37,"ON",2022-06-02,1270,1270,0.0297758588995103
"PC +12",1430,2022-05-31,"EKOS",164,"ONDP",24,"ON",2022-06-02,1270,1270,0.0297758588995103
"PC +12",1430,2022-05-31,"EKOS",164,"OLP",25,"ON",2022-06-02,1270,1270,0.0297758588995103
"PC +12",1430,2022-05-31,"EKOS",164,"GPO",9,"ON",2022-06-02,1270,1270,0.0297758588995103
"PC +13",1500,2022-05-31,"Abacus Data",165,"PCPO",40,"ON",2022-06-02,1270,1270,0.0304959318599009
